v_products_model,v_manufacturers_name,v_manufactures_code,v_products_image,v_products_price,v_rrp,v_web_price,v_rate_1,v_rate_2,v_rate_3,v_show_price,v_multi_quantity,v_multi_price,v_trade_multi_quantity,v_trade_multi_price,v_box_quantity,v_status,v_products_name_1,v_products_description_1,v_categories_name_1,v_product_style,v_product_finish,v_product_material,v_product_colour,v_products_weight,v_lumens,v_colour_temp,v_energy_class,v_cri,v_hours,v_bulbs_qty,v_bulbs_watage,v_bulb_type,v_bulb_cap,v_bulbs_inc,v_ip_rating,v_bulbs_s1,v_info,v_product_length,v_dimensions_width,v_dimensions_height,v_product_dia,v_dimensions_depth,v_product_min_drop,v_product_max_drop,v_xsell,v_product_voltage,v_product_guarantee,v_product_saftey_class,v_product_transformer,v_product_driver,v_product_cut_out,v_product_recess,v_product_surface_temp,v_product_tilt,v_product_cable,v_product_options,v_product_nonreturnable,v_product_carrage,v_product_statements,v_product_variant,v_priortity,v_family_caption,v_common_images,v_sale_price,v_now_price
O11 31755,Oaks,OA 715/3TI,products/OA 715-3TI,462.00,,462.00,462.00,369.60,369.60,CD,0,0,,,,1,"3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,22,,0,0,0,0,,3,60,Candle,BC/SES,,0,3 x 60w BC/SES Candle,0,,,400,500,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31756,Oaks,OA 715/5CH,products/OA 715-5CH,570.00,,570.00,570.00,456.00,456.00,CD,0,0,,,,1,"5 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","5 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,7,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,450,620,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 31757,Oaks,OA 715/5GO,products/OA 715-5GO,570.00,,570.00,570.00,456.00,456.00,CD,0,0,,,,1,"5 Light, Cast Brass with Gold plating and 30% lead crystal decorations","5 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,5,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,450,620,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31758,Oaks,OA 715/5TI,products/OA 715-5TI,630.00,,630.00,630.00,504.00,504.00,CD,0,0,,,,1,"5 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","5 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,22,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,450,620,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31759,Oaks,OA 715/6CH,products/OA 715-6CH,750.00,,750.00,750.00,600.00,600.00,CD,0,0,,,,1,"6 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","6 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,7,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,500,760,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175A,Oaks,OA 715/6GO,products/OA 715-6GO,750.00,,750.00,750.00,600.00,600.00,CD,0,0,,,,1,"6 Light, Cast Brass with Gold plating and 30% lead crystal decorations","6 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,5,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,500,760,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175C,Oaks,OA 715/6TI,products/OA 715-6TI,810.00,,810.00,810.00,648.00,648.00,CD,0,0,,,,1,"6 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","6 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,22,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,500,760,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175E,Oaks,OA 715/6+3CH,products/OA 715-6-3CH,1020.00,,1020.00,1020.00,816.00,816.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,7,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,590,760,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175F,Oaks,OA 715/6+3GO,products/OA 715-6-3GO,1020.00,,1020.00,1020.00,816.00,816.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Gold plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,5,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,590,760,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175G,Oaks,OA 715/6+3TI,products/OA 715-6-3TI,1110.00,,1110.00,1110.00,888.00,888.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,22,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,590,760,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 3175H,Oaks,OA 715/8+4CH,products/OA 715-8-4CH,1380.00,,1380.00,1380.00,1104.00,1104.00,CD,0,0,,,,1,"8+4 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","8+4 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,7,,0,0,0,0,,12,60,Candle,BC/SES,,0,12 x 60w BC/SES Candle,0,,,500,810,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175K,Oaks,OA 715/8+4GO,products/OA 715-8-4GO,1380.00,,1380.00,1380.00,1104.00,1104.00,CD,0,0,,,,1,"8+4 Light, Cast Brass with Gold plating and 30% lead crystal decorations","8+4 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,5,,0,0,0,0,,12,60,Candle,BC/SES,,0,12 x 60w BC/SES Candle,0,,,500,810,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 3175L,Oaks,OA 715/8+4TI,products/OA 715-8-4TI,1500.00,,1500.00,1500.00,1200.00,1200.00,CD,0,0,,,,1,"8+4 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","8+4 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",19,2,4,5,22,,0,0,0,0,,12,60,Candle,BC/SES,,0,12 x 60w BC/SES Candle,0,,,500,810,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175M,Oaks,OA 715TLCH,products/OA 715TLCH,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"Table Lamp, Cast Brass with Chrome plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Chrome plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,7,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,350,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175N,Oaks,OA 715TLGO,products/OA 715TLGO,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"Table Lamp, Cast Brass with Gold plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Gold plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,5,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,350,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3175P,Oaks,OA 715TLTI,products/OA 715TLTI,162.00,,162.00,162.00,129.60,129.60,CD,0,0,,,,1,"Table Lamp, Cast Brass with Titanium plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Titanium plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,22,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,350,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31900,Oaks,OA 719/1CH,products/OA 719-1CH,162.00,,162.00,162.00,129.60,129.60,CD,0,0,,,,1,"Single Wall Light, Cast Brass with Chrome plating and 30% lead crystal decorations","Single Wall Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,7,,0,0,0,0,,1,60,Candle,BC/SES,,0,1 x 60w BC/SES Candle,0,,100,430,,150,,,,,,,,,,,,,,,1,,,,,,,,
O11 31901,Oaks,OA 719/1GO,products/OA 719-1GO,162.00,,162.00,162.00,129.60,129.60,CD,0,0,,,,1,"Single Wall Light, Cast Brass with Gold plating and 30% lead crystal decorations","Single Wall Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,5,,0,0,0,0,,1,60,Candle,BC/SES,,0,1 x 60w BC/SES Candle,0,,100,430,,150,,,,,,,,,,,,,,,1,,,,,,,,
O11 31902,Oaks,OA 719/1TI,products/OA 719-1TI,162.00,,162.00,162.00,129.60,129.60,CD,0,0,,,,1,"Single Wall Light, Cast Brass with Titanium plating and 30% lead crystal decorations","Single Wall Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,22,,0,0,0,0,,1,60,Candle,BC/SES,,0,1 x 60w BC/SES Candle,0,,100,430,,150,,,,,,,,,,,,,,,1,,,,,,,,
O11 31903,Oaks,OA 719/2CH,products/OA 719-2CH,264.00,,264.00,264.00,211.20,211.20,CD,0,0,,,,1,"Double Wall Light, Cast Brass with Chrome plating and 30% lead crystal decorations","Double Wall Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,7,,0,0,0,0,,2,60,Candle,BC/SES,,0,2 x 60w BC/SES Candle,0,,320,480,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 31904,Oaks,OA 719/2GO,products/OA 719-2GO,264.00,,264.00,264.00,211.20,211.20,CD,0,0,,,,1,"Double Wall Light, Cast Brass with Gold plating and 30% lead crystal decorations","Double Wall Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,5,,0,0,0,0,,2,60,Candle,BC/SES,,0,2 x 60w BC/SES Candle,0,,320,480,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 31905,Oaks,OA 719/2TI,products/OA 719-2TI,264.00,,264.00,264.00,211.20,211.20,CD,0,0,,,,1,"Double Wall Light, Cast Brass with Titanium plating and 30% lead crystal decorations","Double Wall Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish **",150,2,4,5,22,,0,0,0,0,,2,60,Candle,BC/SES,,0,2 x 60w BC/SES Candle,0,,320,480,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 31906,Oaks,OA 719/3CH,products/OA 719-3CH,540.00,,540.00,540.00,432.00,432.00,CD,0,0,,,,1,"3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,7,,0,0,0,0,,3,60,Candle,BC/SES,,0,3 x 60w BC/SES Candle,0,,,480,445,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31907,Oaks,OA 719/3GO,products/OA 719-3GO,540.00,,540.00,540.00,432.00,432.00,CD,0,0,,,,1,"3 Light, Cast Brass with Gold plating and 30% lead crystal decorations","3 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,5,,0,0,0,0,,3,60,Candle,BC/SES,,0,3 x 60w BC/SES Candle,0,,,480,445,,,,,,,,,,,,,,,,1,,,,,,,,
O11 31908,Oaks,OA 719/3TI,products/OA 719-3TI,540.00,,540.00,540.00,432.00,432.00,CD,0,0,,,,1,"3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,22,,0,0,0,0,,3,60,Candle,BC/SES,,0,3 x 60w BC/SES Candle,0,,,480,445,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 31909,Oaks,OA 719/5CH,products/OA 719-5CH,750.00,,750.00,750.00,600.00,600.00,CD,0,0,,,,1,"5 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","5 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,7,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,480,570,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190A,Oaks,OA 719/5GO,products/OA 719-5GO,750.00,,750.00,750.00,600.00,600.00,CD,0,0,,,,1,"5 Light, Cast Brass with Gold plating and 30% lead crystal decorations","5 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,5,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,480,570,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190C,Oaks,OA 719/5TI,products/OA 719-5TI,750.00,,750.00,750.00,600.00,600.00,CD,0,0,,,,1,"5 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","5 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,22,,0,0,0,0,,5,60,Candle,BC/SES,,0,5 x 60w BC/SES Candle,0,,,480,570,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190E,Oaks,OA 719/6CH,products/OA 719-6CH,930.00,,930.00,930.00,744.00,744.00,CD,0,0,,,,1,"6 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","6 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,7,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,530,820,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 3190F,Oaks,OA 719/6GO,products/OA 719-6GO,930.00,,930.00,930.00,744.00,744.00,CD,0,0,,,,1,"6 Light, Cast Brass with Gold plating and 30% lead crystal decorations","6 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,5,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,530,820,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190G,Oaks,OA 719/6TI,products/OA 719-6TI,930.00,,930.00,930.00,744.00,744.00,CD,0,0,,,,1,"6 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","6 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,22,,0,0,0,0,,6,60,Candle,BC/SES,,0,6 x 60w BC/SES Candle,0,,,530,820,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190H,Oaks,OA 719/6+3CH,products/OA 719-6-3CH,1320.00,,1320.00,1320.00,1056.00,1056.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Chrome plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,7,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,610,820,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190K,Oaks,OA 719/6+3GO,products/OA 719-6-3GO,1320.00,,1320.00,1320.00,1056.00,1056.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Gold plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Gold plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,5,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,610,820,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 3190L,Oaks,OA 719/6+3TI,products/OA 719-6-3TI,1320.00,,1320.00,1320.00,1056.00,1056.00,CD,0,0,,,,1,"6+3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations","6+3 Light, Cast Brass with Titanium plating and 30% lead crystal decorations. *Available in Chrome, Gold or Titanium finish *Larger fittings of up to 56 arms can be made to order **",19,2,4,5,22,,0,0,0,0,,9,60,Candle,BC/SES,,0,9 x 60w BC/SES Candle,0,,,610,820,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190M,Oaks,OA 719TLCH,products/OA 719TLCH,192.00,,192.00,192.00,153.60,153.60,CD,0,0,,,,1,"Table Lamp, Cast Brass with Chrome plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Chrome plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,7,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,390,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190N,Oaks,OA 719TLGO,products/OA 719TLGO,192.00,,192.00,192.00,153.60,153.60,CD,0,0,,,,1,"Table Lamp, Cast Brass with Gold plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Gold plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,5,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,390,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 3190P,Oaks,OA 719TLTI,products/OA 719TLTI,192.00,,192.00,192.00,153.60,153.60,CD,0,0,,,,1,"Table Lamp, Cast Brass with Titanium plating and 30% lead crystal decorations, (shade separate)","Table Lamp, Cast Brass with Titanium plating and 30% lead crystal decorations, shown with 14"" shade (shade sold separately). *Available in Chrome, Gold or Titanium finish **",99*182,2,4,5,22,,0,0,0,0,,1,60,GLS,BC/SES,,0,1 x 60w BC/SES GLS,0,,,390,130,,,,,,,,,,,,,,,,1,,,,,,,,
O11 32050,Oaks,OA 720/BK,products/OA 720-BK,65.00,,65.00,65.00,52.00,52.00,CD,0,0,,,,1,Outdoor Wall Light,Outdoor Wall Light. Die Cast Aluminium Construction with clear polycarbonate diffuser,78,2,4,8,2,,0,0,0,0,,1,60,GLS,ES,,44,1 x 60w ES GLS,0,,,,270,190,,,,,,,,,,,,,,,1,,,,,,,,
O11 32200,Oaks,OA 7215/2AB,products/OA 7215-2AB,55.00,,55.00,55.00,44.00,44.00,CD,0,0,,,,1,"Double Wall Light with pull switch, Clear and Opal double glass, Antique Brass","Double Wall Light with pull switch, Clear and Opal double glass, Antique Brass. *Available in Antique Brass or Mirror Black finish **",151,2,4,8,1,,0,0,0,0,,2,40,Mains,G9,1,0,2 x 40w G9 Mains,0,,200,290,,110,,,,,,,,,,,,,,,1,,,,,,,,
O11 32201,Oaks,OA 7215/2MB,products/OA 7215-2MB,55.00,,55.00,55.00,44.00,44.00,CD,0,0,,,,1,"Double Wall Light with pull switch, Clear and Opal double glass, Mirror Black","Double Wall Light with pull switch, Clear and Opal double glass, Mirror Black. *Available in Antique Brass or Mirror Black finish **",151,2,4,8,3,,0,0,0,0,,2,40,Mains,G9,1,0,2 x 40w G9 Mains,0,,200,290,,110,,,,,,,,,,,,,,,1,,,,,,,,
O11 32202,Oaks,OA 7215/3AB,products/OA 7215-3AB,81.00,,81.00,81.00,64.80,64.80,CD,0,0,,,,1,"3 Light Hanging / Semi-flush with Clear and Opal double glass, Antique Brass","3 Light Hanging / Semi-flush with Clear and Opal double glass, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,1,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,390,300,,,,,,,,,,,,,,,,1,,,,,,,,
O11 32203,Oaks,OA 7215/3MB,products/OA 7215-3MB,81.00,,81.00,81.00,64.80,64.80,CD,0,0,,,,1,"3 Light Hanging / Semi-flush with Clear and Opal double glass, Mirror Black","3 Light Hanging / Semi-flush with Clear and Opal double glass, Mirror Black. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,3,,0,0,0,0,,3,40,Mains,G9,1,0,3 x 40w G9 Mains,0,,,390,300,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 32204,Oaks,OA 7215/5AB,products/OA 7215-5AB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"5 Light Hanging / Semi-flush with Clear and Opal double glass, Antique Brass","5 Light Hanging / Semi-flush with Clear and Opal double glass, Antique Brass. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,1,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,370,370,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 32205,Oaks,OA 7215/5MB,products/OA 7215-5MB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"5 Light Hanging / Semi-flush with Clear and Opal double glass, Mirror Black","5 Light Hanging / Semi-flush with Clear and Opal double glass, Mirror Black. Chain can be removed to fit flush to ceiling. *Available in Antique Brass or Mirror Black finish **",19*20*178,2,4,8,3,,0,0,0,0,,5,40,Mains,G9,1,0,5 x 40w G9 Mains,0,,,370,370,,,,,,,,,,,,,,,,1,,,,,,,,
O11 32350,Oaks,OA 721AB,products/OA 721AB,39.00,,39.00,39.00,31.20,31.20,CD,0,0,,,,1,"Swing Arm Wall Light with rocker switch, Antique Brass shown with 8"" shade (shade separate)","Swing Arm Wall Light with rocker switch, Antique Brass shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,230,,,,,,,,,,,,,,,1,,,,,,,,
O11 32351,Oaks,OA 721AC,products/OA 721AC,39.00,,39.00,39.00,31.20,31.20,CD,0,0,,,,1,"Swing Arm Wall Light with rocker switch, Antique Chrome shown with 8"" shade (shade separate)","Swing Arm Wall Light with rocker switch, Antique Chrome shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,21,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,230,,,,,,,,,,,,,,,1,,,,,,,,
O11 32352,Oaks,OA 721CH,products/OA 721CH,39.00,,39.00,39.00,31.20,31.20,CD,0,0,,,,1,"Swing Arm Wall Light with rocker switch, Chrome shown with 8"" shade (shade separate)","Swing Arm Wall Light with rocker switch, Chrome shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,7,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,230,,,,,,,,,,,,,,,1,,,,,,,,
O11 32353,Oaks,OA 721PB,products/OA 721PB,39.00,,39.00,39.00,31.20,31.20,CD,0,0,,,,1,"Swing Arm Wall Light with rocker switch, Polished Brass shown with 8"" shade (shade separate)","Swing Arm Wall Light with rocker switch, Polished Brass shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,5,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,230,,,,,,,,,,,,,,,1,,,,,,,,
O11 32354,Oaks,OA 722AB,products/OA 722AB,46.00,,46.00,46.00,36.80,36.80,CD,0,0,,,,1,"Double Swing Arm Wall Light with rocker switch, Antique Brass shown with 8"" shade (shade separate)","Double Swing Arm Wall Light with rocker switch, Antique Brass shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,1,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,400,,,,,,,,,,,,,,,1,,,,,,,,
O11 32355,Oaks,OA 722AC,products/OA 722AC,46.00,,46.00,46.00,36.80,36.80,CD,0,0,,,,1,"Double Swing Arm Wall Light with rocker switch, Antique Chrome shown with 8"" shade (shade separate)","Double Swing Arm Wall Light with rocker switch, Antique Chrome shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,21,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,400,,,,,,,,,,,,,,,1,,,,,,,,
O11 32356,Oaks,OA 722CH,products/OA 722CH,46.00,,46.00,46.00,36.80,36.80,CD,0,0,,,,1,"Double Swing Arm Wall Light with rocker switch, Chrome shown with 8"" shade (shade separate)","Double Swing Arm Wall Light with rocker switch, Chrome shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,7,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,400,,,,,,,,,,,,,,,1,,,,,,,,
O11 32357,Oaks,OA 722PB,products/OA 722PB,46.00,,46.00,46.00,36.80,36.80,CD,0,0,,,,1,"Double Swing Arm Wall Light with rocker switch, Polished Brass shown with 8"" shade (shade separate)","Double Swing Arm Wall Light with rocker switch, Polished Brass shown with 8"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,5,,0,0,0,0,,1,60,Golf,BC,,0,1 x 60w BC Golf,0,,80,110,,400,,,,,,,,,,,,,,,1,,,,,,,,
O11 32358,Oaks,OA 722FLAB,products/OA 722FLAB,95.00,,95.00,95.00,76.00,76.00,CD,0,0,,,,1,"Double Swing Arm Floor Lamp, Antique Brass shown with 16"" shade (shade separate)","Double Swing Arm Floor Lamp, Antique Brass shown with 16"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,1,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,1375,260,460,,,,,,,,,,,,,,,1,,,,,,,,
O11 32359,Oaks,OA 722FLAC,products/OA 722FLAC,95.00,,95.00,95.00,76.00,76.00,CD,0,0,,,,1,"Double Swing Arm Floor Lamp, Antique Chrome shown with 16"" shade (shade separate)","Double Swing Arm Floor Lamp, Antique Chrome shown with 16"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,21,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,1375,260,460,,,,,,,,,,,,,,,1,,,,1,,,,
